Index,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
670,2022/08/02,240.00,3,241.00,229.00,233.10,"55,765","13,180,711.90"
671,2022/08/01,233.00,-0.43,244.80,230.50,234.00,"54,842","12,966,295.90"
672,2022/07/31,234.00,0.43,241.90,231.00,235.00,"44,340","10,466,597.00"
673,2022/07/29,233.00,-1.77,240.00,232.60,239.00,"16,979","3,999,762.00"
674,2022/07/28,237.20,0.08,249.90,223.50,239.00,"62,015","14,999,715.50"
675,2022/07/27,237.00,6.76,239.00,215.00,218.00,"83,189","19,055,057.10"
676,2022/07/26,222.00,-0.45,237.10,218.90,223.00,"61,904","14,028,754.80"
677,2022/07/25,223.00,5.09,227.00,214.00,216.00,"50,702","10,108,373.10"
678,2022/07/24,212.20,4.53,214.20,202.10,207.00,"21,261","4,431,709.60"
679,2022/07/22,203.00,-0.49,204.00,197.00,200.10,"11,791","2,368,381.00"
680,2022/07/21,204.00,-1.78,209.00,203.00,205.00,"11,227","2,295,899.60"
681,2022/07/20,207.70,0.29,211.00,203.10,210.90,"20,300","4,185,769.00"
682,2022/07/19,207.10,-0.81,214.00,205.00,209.00,"26,994","5,706,277.60"
683,2022/07/18,208.80,0.87,208.90,203.10,203.10,"8,855","1,826,375.50"
684,2022/07/17,207.00,-0.48,209.20,203.90,208.00,"5,459","1,130,045.00"
685,2022/07/15,208.00,-2.3,213.00,206.00,212.90,"8,272","1,729,848.50"
686,2022/07/14,212.90,0.9,217.90,205.00,215.00,"16,699","3,514,123.70"
687,2022/07/13,211.00,8.21,211.00,196.20,198.00,"19,664","4,025,033.10"
688,2022/07/12,195.00,1.56,200.00,186.20,195.00,"36,179","6,950,927.90"
689,2022/07/11,192.00,-6.39,204.00,190.00,204.00,"27,310","5,308,879.80"
690,2022/07/08,205.10,-2.33,209.00,205.00,208.00,"15,026","3,101,957.00"
691,2022/07/07,210.00,-1.41,225.00,208.00,217.00,"22,049","4,671,939.40"
692,2022/07/06,213.00,0.95,217.00,203.50,214.00,"32,922","6,910,719.90"
693,2022/07/05,211.00,-6.6,230.40,210.00,230.40,"38,113","8,277,139.50"
694,2022/07/04,225.90,3.15,232.50,214.70,223.00,"48,472","10,852,508.50"
695,2022/07/03,219.00,7.35,221.00,202.00,207.00,"30,402","6,463,252.50"
696,2022/07/01,204.00,-0.97,211.20,202.00,209.00,"12,851","2,654,244.60"
697,2022/06/30,206.00,6.19,210.00,194.10,197.50,"30,965","6,311,544.60"
698,2022/06/29,194.00,4.3,195.00,178.70,183.00,"28,916","5,538,066.70"
699,2022/06/28,186.00,-3.63,192.60,185.00,189.20,"14,938","2,804,135.50"
700,2022/06/27,193.00,-3.06,207.00,193.00,203.00,"32,481","6,470,404.40"
701,2022/06/26,199.10,10,199.10,181.00,183.00,"33,023","6,431,472.60"
701,2022/06/24,181.00,-5.04,193.00,171.60,189.50,"30,420","5,522,604.90"
702,2022/06/23,190.60,1.93,190.60,169.00,184.00,"32,680","5,724,034.40"
703,2022/06/22,187.00,-5.56,201.90,187.00,201.90,"8,051","1,529,797.90"
704,2022/06/21,198.00,4.21,198.90,186.20,186.20,"19,070","3,684,264.50"
705,2022/06/20,190.00,-2.56,198.00,183.00,192.00,"27,893","5,207,338.70"
706,2022/06/19,195.00,-4.41,207.90,194.30,207.90,"10,561","2,090,717.10"
707,2022/06/17,204.00,0.49,206.90,202.00,206.90,"19,700","4,007,830.50"
708,2022/06/16,203.00,0.25,210.10,198.50,199.00,"10,871","2,231,209.80"
709,2022/06/15,202.50,-1.46,209.00,198.10,202.00,"10,565","2,139,128.00"
710,2022/06/14,205.50,-3.02,211.10,205.00,211.00,"17,708","3,675,248.50"
711,2022/06/13,211.90,-1.44,215.00,210.00,211.50,"18,986","4,021,932.60"
712,2022/06/10,215.00,-0.92,221.30,213.00,221.30,"14,988","3,230,894.10"
713,2022/06/09,217.00,-2.47,229.00,215.10,225.00,"23,155","5,154,275.00"
714,2022/06/08,222.50,3.49,229.90,211.00,218.80,"19,668","4,364,348.00"
715,2022/06/07,215.00,-2.71,225.40,213.00,225.40,"14,696","3,169,509.30"
716,2022/06/06,221.00,0.45,226.90,217.60,223.00,"26,251","5,858,602.30"
717,2022/06/03,220.00,-1.12,226.50,216.00,226.50,"19,103","4,180,881.70"
718,2022/06/02,222.50,-0.98,229.10,219.60,229.10,"7,807","1,741,643.40"
719,2022/06/01,224.70,0.76,229.30,220.00,225.00,"10,430","2,327,403.50"
720,2022/05/31,223.00,-0.45,232.00,220.00,221.00,"13,153","2,962,723.60"
721,2022/05/30,224.00,-3.86,237.50,222.10,237.50,"10,904","2,460,943.10"
722,2022/05/27,233.00,-1.27,245.00,230.30,239.70,"9,733","2,280,459.60"
723,2022/05/26,236.00,0.43,244.40,232.00,239.60,"8,685","2,053,498.50"
724,2022/05/25,235.00,0.21,243.00,234.00,238.90,"18,303","4,365,366.00"
725,2022/05/24,234.50,3.17,238.00,225.10,225.10,"10,737","2,522,027.50"
726,2022/05/23,227.30,-2.86,233.00,225.00,233.00,"11,658","2,673,935.20"
727,2022/05/20,234.00,-0.43,239.00,230.90,231.20,"9,338","2,173,371.70"
728,2022/05/19,235.00,-2.08,248.50,230.50,244.80,"20,026","4,784,417.30"
729,2022/05/18,240.00,3.9,247.90,222.20,227.00,"17,829","4,201,786.10"
730,2022/05/17,231.00,-6.85,244.00,230.00,243.10,"16,150","3,823,682.40"
731,2022/05/12,248.00,-1.98,263.00,245.10,256.00,"47,573","12,130,957.60"
732,2022/05/11,253.00,5.42,253.00,238.30,240.00,"29,766","7,366,388.70"
733,2022/05/10,240.00,6.19,240.00,229.00,229.00,"20,847","4,924,379.30"
734,2022/05/09,226.00,-2.59,239.00,225.40,234.50,"22,530","5,236,351.50"
735,2022/05/08,232.00,8.82,233.00,209.00,211.00,"21,264","4,600,908.20"
736,2022/05/05,213.20,-6.86,230.00,212.00,230.00,"23,686","5,157,890.30"
737,2022/05/04,228.90,-0.48,234.60,217.00,230.00,"21,120","4,785,622.50"
738,2022/05/02,230.00,-6.54,242.00,225.70,242.00,"24,332","5,614,288.40"
739,2022/04/28,246.10,-2.34,258.90,241.00,255.00,"21,417","5,333,831.60"
740,2022/04/27,252.00,1.2,255.80,245.00,253.90,"21,462","5,377,041.50"
741,2022/04/26,249.00,-0.2,259.50,244.60,254.40,"18,799","4,722,729.40"
742,2022/04/25,249.50,1.71,265.50,244.10,250.20,"54,823","13,937,846.20"
743,2022/04/24,245.30,10,245.30,226.10,227.00,"33,247","7,901,716.00"
744,2022/04/21,223.00,-6.3,242.70,217.60,242.70,"33,702","7,713,336.50"
745,2022/04/20,238.00,-4.8,254.00,236.20,245.00,"15,193","3,665,993.00"
746,2022/04/19,250.00,0.08,256.00,237.00,250.00,"18,359","4,568,298.30"
747,2022/04/18,249.80,-5.81,261.10,247.00,259.90,"24,667","6,260,646.50"
748,2022/04/17,265.20,-3.18,279.00,260.00,276.00,"13,683","3,672,424.30"
749,2022/04/13,273.90,1.07,279.00,263.80,271.00,"24,337","6,622,563.80"
750,2022/04/12,271.00,-5.9,285.00,268.00,282.30,"36,414","10,068,570.80"
751,2022/04/11,288.00,-2.37,306.00,280.00,299.00,"31,847","9,358,549.40"
752,2022/04/07,295.00,3.51,299.90,284.10,285.00,"38,865","11,392,787.40"
753,2022/04/06,285.00,-1.38,295.80,280.40,283.30,"24,319","6,996,254.20"
754,2022/04/05,289.00,-3.34,298.90,284.20,293.10,"41,821","12,076,578.90"
755,2022/04/04,299.00,0,304.90,295.20,299.00,"27,101","8,070,952.50"
756,2022/04/03,299.00,-1.97,310.90,297.00,305.00,"28,466","8,540,110.40"
757,2022/03/31,305.00,-4.06,323.30,303.00,311.60,"31,236","9,708,037.70"
758,2022/03/30,317.90,3.55,318.00,300.90,300.90,"26,619","8,313,236.70"
759,2022/03/29,307.00,0,314.00,300.90,300.90,"20,491","6,275,001.30"
760,2022/03/28,307.00,-4.06,321.90,307.00,313.60,"32,174","10,026,420.00"
761,2022/03/27,320.00,-0.93,329.40,310.10,329.40,"47,570","14,985,877.00"
762,2022/03/24,323.00,-0.31,332.50,315.20,324.00,"42,701","13,781,934.70"
763,2022/03/23,324.00,-2.41,338.00,321.00,326.00,"22,361","7,274,245.60"
764,2022/03/22,332.00,1.16,341.00,321.70,321.70,"37,296","12,516,524.60"
765,2022/03/21,328.20,1.93,332.90,319.00,322.00,"25,908","8,464,860.60"
766,2022/03/20,322.00,0,331.00,321.10,325.00,"21,158","6,813,656.10"
767,2022/03/16,322.00,-3.01,336.90,322.00,328.00,"39,012","12,691,807.70"
768,2022/03/15,332.00,3.65,334.50,320.30,326.60,"40,745","13,313,290.30"
769,2022/03/14,320.30,-2.05,333.50,320.00,333.50,"17,679","5,731,049.20"
770,2022/03/13,327.00,4.14,336.50,320.00,320.20,"44,628","14,620,198.80"
771,2022/03/10,314.00,2.95,323.80,299.00,300.00,"41,475","13,004,349.80"
772,2022/03/09,305.00,-3.79,321.00,300.00,320.00,"52,856","16,182,790.50"
773,2022/03/07,317.00,-1.55,334.00,315.00,318.00,"53,534","17,104,482.60"
774,2022/03/06,322.00,-0.31,332.00,321.00,329.40,"27,539","8,951,738.30"
775,2022/03/02,323.00,-3.58,340.00,318.00,330.00,"65,608","21,303,232.60"
776,2022/02/28,335.00,-6.42,372.30,334.00,358.00,"109,853","38,286,845.30"
777,2022/02/27,358.00,-2.45,377.00,356.10,367.00,"74,769","27,224,585.50"
778,2022/02/24,367.00,-3.17,397.80,362.50,382.00,"137,710","51,507,924.70"
779,2022/02/23,379.00,9.22,380.00,349.90,353.00,"346,585","128,524,294.90"
780,2022/02/22,347.00,5.15,352.00,332.00,336.60,"92,357","31,879,523.20"
781,2022/02/21,330.00,1.54,334.00,325.00,331.00,"19,969","6,593,277.50"
782,2022/02/20,325.00,0.31,335.70,309.90,320.00,"69,570","22,436,998.30"
783,2022/02/17,324.00,-0.92,328.00,320.70,321.20,"22,444","7,290,389.30"
784,2022/02/16,327.00,-3.71,346.00,325.00,345.00,"34,459","11,426,307.00"
785,2022/02/15,339.60,6.12,339.60,314.60,326.00,"23,732","7,720,656.50"
786,2022/02/14,320.00,0.63,329.00,315.00,318.00,"30,641","9,777,149.90"
787,2022/02/13,318.00,-5.92,331.30,315.00,331.30,"62,381","19,965,917.90"
788,2022/02/10,338.00,-0.88,347.80,334.50,347.80,"24,822","8,367,883.00"
789,2022/02/09,341.00,-0.87,350.00,337.50,348.00,"26,382","8,982,272.80"
790,2022/02/08,344.00,-1.15,369.10,340.00,354.90,"55,854","19,664,285.30"
791,2022/02/07,348.00,2.35,350.00,334.10,339.00,"39,185","13,531,377.20"
792,2022/02/06,340.00,-2.88,358.00,337.20,351.00,"51,382","17,601,326.90"
793,2022/02/03,350.10,-1.66,370.00,350.10,363.10,"95,438","34,372,592.90"
794,2022/02/01,356.00,4.49,357.60,334.00,344.00,"73,668","25,863,192.00"
795,2022/01/31,340.70,-1.5,352.80,339.10,352.80,"26,903","9,256,169.40"
796,2022/01/30,345.90,6.76,350.00,330.40,330.40,"53,632","18,304,646.00"
797,2022/01/27,324.00,-2.11,337.00,320.00,331.00,"32,097","10,471,852.00"
798,2022/01/26,331.00,-3.5,342.00,326.00,337.30,"58,047","19,255,444.40"
799,2022/01/25,343.00,-0.23,359.00,332.40,340.00,"46,304","16,039,846.50"
800,2022/01/24,343.80,-4.76,368.20,340.00,368.20,"107,850","37,670,215.00"
801,2022/01/23,361.00,-1.9,382.00,355.00,375.30,"90,394","33,314,066.00"
802,2022/01/20,368.00,4.25,368.00,347.00,347.00,"59,229","21,338,784.00"
803,2022/01/19,353.00,-4.34,369.00,353.00,369.00,"72,151","25,928,857.00"
804,2022/01/18,369.00,-1.6,380.00,362.80,375.00,"87,786","32,523,909.00"
805,2022/01/17,375.00,-0.79,385.50,365.00,385.50,"105,144","39,125,829.30"
806,2022/01/16,378.00,4.71,389.60,347.00,354.00,"326,333","120,751,380.20"
807,2022/01/13,361.00,2.91,363.00,345.00,357.80,"8,449","3,018,867.40"
808,2022/01/12,350.80,-2.56,376.00,350.10,355.00,"10,352","3,740,567.00"
809,2022/01/11,360.00,2.86,364.00,343.00,350.00,"14,424","5,128,369.80"
810,2022/01/10,350.00,3.24,365.00,334.00,345.00,"19,446","6,818,425.30"
811,2022/01/09,339.00,4.31,344.00,330.00,331.00,"8,803","2,970,301.90"
812,2022/01/06,325.00,1.56,337.90,313.60,313.60,"5,790","1,870,847.20"
813,2022/01/05,320.00,1.59,334.00,310.00,310.00,"6,434","2,073,866.80"
814,2022/01/04,315.00,0,320.00,308.00,309.00,"3,301","1,030,817.00"
815,2022/01/03,315.00,1.61,316.00,304.00,309.00,"5,931","1,840,797.00"
816,2022/01/02,310.00,-2.05,322.00,308.50,322.00,"2,435","761,206.60"
817,2021/12/29,316.50,0.8,320.00,305.00,314.00,"2,612","811,924.50"
818,2021/12/28,314.00,3.97,317.00,296.00,300.00,"4,002","1,243,441.50"
819,2021/12/27,302.00,-8.21,330.00,302.00,325.10,"6,087","1,915,577.00"
820,2021/12/26,329.00,-1.79,341.00,325.00,340.00,"2,862","946,534.00"
821,2021/12/23,335.00,-1.76,361.40,328.50,335.00,"11,903","3,993,717.90"
822,2021/12/22,341.00,7.57,341.00,315.00,315.00,"9,024","2,968,521.00"
823,2021/12/21,317.00,4.28,334.20,300.00,305.00,"3,875","1,199,302.00"
824,2021/12/20,304.00,-1.94,316.00,296.00,310.00,"1,911","580,068.20"
825,2021/12/16,310.00,-3.73,320.10,299.00,320.10,"3,763","1,161,327.00"
826,2021/12/15,322.00,2.55,345.00,309.00,320.00,"9,395","3,132,149.50"
827,2021/12/14,314.00,8.65,316.90,294.00,294.00,"2,615","803,803.00"
828,2021/12/13,289.00,-6.17,302.00,282.30,302.00,"9,050","2,628,766.70"
829,2021/12/12,308.00,-5.9,340.00,305.00,340.00,"6,449","2,012,350.00"
830,2021/12/09,327.30,-4.02,341.70,323.10,334.20,"6,922","2,306,381.50"
831,2021/12/08,341.00,-6.32,362.00,340.00,361.00,"3,873","1,333,631.00"
832,2021/12/07,364.00,1.96,384.00,348.00,364.10,"14,895","5,425,442.50"
833,2021/12/06,357.00,6.89,366.90,309.00,330.40,"6,400","2,201,841.00"
834,2021/12/05,334.00,-5.41,355.00,332.00,346.20,"3,268","1,104,422.10"
835,2021/12/02,353.10,-3.79,367.00,353.10,364.00,"3,166","1,137,722.30"
836,2021/12/01,367.00,2.23,380.70,357.00,366.10,"4,662","1,722,003.10"
837,2021/11/30,359.00,-1.64,370.00,358.00,360.00,"4,039","1,468,871.00"
838,2021/11/29,365.00,-0.3,380.00,359.00,359.00,"5,668","2,091,617.30"
839,2021/11/28,366.10,-5.64,388.00,365.00,380.40,"14,742","5,512,996.50"
840,2021/11/25,388.00,-0.61,402.00,382.70,397.90,"7,684","3,006,220.10"
841,2021/11/24,390.40,3.47,398.40,364.00,376.00,"11,615","4,465,300.00"
842,2021/11/23,377.30,-3.75,399.00,376.60,384.20,"7,500","2,876,180.90"
